harvest_year,strip,section,plot,section_1926-67,fertilizer_code,cropping,year_of_wheat,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,castor_meal_n_applied,castor_meal_date,n_factor_level,n_timing,autumn_n_kg/ha,autumn_n_date,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,spring3_n_kg/ha,spring3_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,survey_date,Aethusa cynapium,Agrostis gigantea,Alopecurus myosuroides,Anagallis arvensis,Aphanes arvensis,Arenaria serpyllifolia,Atriplex patula,Avena fatua,Hordeum vulgare,Bromus commutatus,Bromus secalinus,Capsella bursa-pastoris,Cerastium fontanum,Chenopodium album,Cirsium arvense,Convolvulus arvensis,Elymus repens,Equisetum arvense,Euphorbia exigua,Fallopia convolvulus,Fumaria officinalis,Galeopsis tetrahit,Galium aparine,Galium tricornutum,Geranium dissectum,Juncus bufonius,Lamium purpureum,Lathyrus pratensis,Legousia hybrida,Lithospermum arvense,Medicago lupulina,Minuartia hybrida,Myosotis arvensis,Odontites verna,Papaver argemone,Papaver rhoeas,Poa annua,Poa trivialis,Polygonum aviculare,Ranunculus arvensis,Rumex obtusifolius,Scandix pecten-veneris,Senecio vulgaris,Sinipas arvensis,Sisymbrium officinale,Sonchus arvensis,Stellaria media,Trifolium sp.,Tripleurospermum inodorum,Tussilago farfara,Umbelliferae,Urtica dioica,Valerianella dentata,Veronica arvensis,Veronica hederifolia,Veronica persica,Veronica sp.,Vicia Fabia,Vicia sativa,Viola arvensis,sow_date,harvest_date,cultivar,total_grain,cleaned_grain,straw,%_weed_seeds,weed_seed_weight,notes_id
2017,7,8,7\8,VA,N2(P)KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,2017-04-07,0,*,96,(P),0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,2.000,0.000,25.000,15.000,0,6.000,0.000,0.000,0.000,0.000,12.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,19.000,0.000,2016-10-11,2017-08-28,Crusoe,5.050,4.680,4.080,7.327,0.370,*
2017,8,8,8\8,VA,N3(P)KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N3,mid_spring,0,*,0,*,144,2017-04-07,0,*,144,(P),0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,1.000,0.000,25.000,11.000,0,12.000,0.000,0.000,0.000,0.000,21.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,25.000,0.000,2016-10-11,2017-08-28,Crusoe,6.430,5.910,4.870,8.087,0.520,*
2017,9,8,9\8,VA,N4(P)KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2017-04-07,0,*,192,(P),0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,18.000,3.000,0,8.000,0.000,0.000,0.000,0.000,25.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,23.000,0.000,2016-10-11,2017-08-28,Crusoe,7.820,7.310,4.850,6.522,0.510,*
2017,10,8,10\8,VA,N4,winter wheat,1.000,fallow,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2017-04-07,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2017-07-12,0.000,0.000,25.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,19.000,0.000,24.000,0.000,0.000,21.000,25.000,0,6.000,0.000,0.000,0.000,0.000,11.000,0.000,17.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,0.000,0.000,23.000,9.000,2016-10-11,2017-08-28,Crusoe,3.150,2.940,2.370,6.667,0.210,*
2017,11,8,11\8,VA,N4PMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2017-04-07,0,*,192,P,35.000,2016-09-26,nil,0,*,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,5.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,25.000,1.000,0.000,24.000,0.000,4,7.000,0.000,0.000,0.000,0.000,21.000,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,2.000,2016-10-11,2017-08-28,Crusoe,4.390,3.960,3.790,9.795,0.430,*
2017,12,8,12\8,VA,N1+3+1(P)KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N1+3+1,early_mid_&_late_spring,0,*,48,2017-03-14,144,2017-04-07,48,2017-05-08,240,(P),0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,5.000,0.000,0,9.000,0.000,0.000,0.000,0.000,21.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,20.000,1.000,2016-10-11,2017-08-28,Crusoe,7.040,6.370,5.200,9.517,0.670,*
2017,13,8,13\8,VA,N4PK,winter wheat,1.000,fallow,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2017-04-07,0,*,192,P,35.000,2016-09-26,K,90,2017-03-29,nil,0,*,nil,0,*,2017-07-12,0.000,0.000,25.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,22.000,3.000,3,7.000,0.000,0.000,0.000,0.000,25.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,25.000,2.000,2016-10-11,2017-08-28,Crusoe,5.660,5.230,4.400,7.597,0.430,*
2017,14,8,14\8,VA,N4PK*(Mg*),winter wheat,1.000,fallow,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2017-04-07,0,*,192,P,35.000,2016-09-26,K*,90,2016-09-26,nil,0,*,(Mg*),0,*,2017-07-12,0.000,0.000,25.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,21.000,0.000,2,3.000,0.000,0.000,0.000,0.000,19.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,23.000,1.000,2016-10-11,2017-08-28,Crusoe,6.800,6.040,4.810,11.176,0.760,*
2017,15,8,15\8,VA,N5(P)KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N5,mid_spring,0,*,0,*,240,2017-04-07,0,*,240,(P),0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,10.000,0.000,0,1.000,0.000,0.000,0.000,0.000,25.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,19.000,0.000,2016-10-11,2017-08-28,Crusoe,5.300,4.810,4.460,9.245,0.490,*
2017,16,8,16\8,VA,N6(P)KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N6,mid_spring,0,*,0,*,288,2017-04-07,0,*,288,(P),0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,0.000,0.000,9.000,1.000,5,0.000,0.000,0.000,0.000,0.000,25.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,20.000,0.000,2016-10-11,2017-08-28,Crusoe,4.610,3.800,4.970,17.570,0.810,*
2017,17,8,17\8,VA,N1+4+1 PKMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N1+4+1,early_mid_&_late_spring,0,*,48,2017-03-14,192,2017-04-07,48,2017-05-08,288,P,35.000,2016-09-26,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,25.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,13.000,0.000,2016-10-11,2017-08-28,Crusoe,2.530,2.320,4.780,8.300,0.210,*
2017,18,8,18\8,VA,N1+2+1 PKMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N1+2+1,early_mid_&_late_spring,0,*,48,2017-03-14,96,2017-04-07,48,2017-05-08,192,P,35.000,2016-09-26,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000,2.000,0.000,3.000,0.000,6,1.000,0.000,0.000,0.000,0.000,25.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,15.000,2.000,2016-10-11,2017-08-28,Crusoe,3.190,2.850,5.250,10.658,0.340,*
2017,19,8,19\8,VA,N1+1+1 KMg,winter wheat,1.000,fallow,nil,0,*,*,*,*,N1+1+1,early_mid_&_late_spring,0,*,48,2017-03-14,48,2017-04-07,48,2017-05-08,144,nil,0.000,*,K,90,2017-03-29,nil,0,*,Mg,12,2017-03-21,2017-07-12,0.000,0.000,25.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,7.000,1.000,11.000,3.000,5,4.000,0.000,0.000,0.000,0.000,23.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,18.000,0.000,2016-10-11,2017-08-28,Crusoe,3.860,3.520,4.680,8.808,0.340,*
2018,21,8,21\8,VA,FYM N3,winter wheat,2.000,winter wheat,FYM,35,2017-09-22,*,*,*,N3,mid_spring,0,*,0,*,144,2018-04-19,0,*,144,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2018-06-29,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,1.000,1.000,0.000,0.000,0,0.000,0.000,0.000,0.000,0.000,22.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,2017-10-09,2018-08-08,Crusoe,4.220,3.730,5.960,11.611,0.490,45
2018,22,8,22\8,VA,FYM,winter wheat,2.000,winter wheat,FYM,35,2017-09-22,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2018-06-29,0.000,0.000,24.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,1.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,2.000,0.000,0,9.000,0.000,0.000,0.000,0.000,23.000,0.000,18.000,0.000,0.000,0.000,0.000,1.000,0.000,6.000,0.000,0.000,20.000,2.000,2017-10-09,2018-08-08,Crusoe,4.530,4.190,4.040,7.506,0.340,"2,46"
2018,3,8,3\8,VA,Nil,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2018-06-29,0.000,0.000,23.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,19.000,22.000,0.000,9.000,0.000,10.000,0.000,0.000,12.000,8.000,0,3.000,0.000,0.000,0.000,0.000,3.000,0.000,15.000,0.000,0.000,0.000,0.000,8.000,0.000,1.000,0.000,0.000,12.000,0.000,2017-10-09,2018-08-08,Crusoe,1.840,1.770,0.170,3.804,0.070,2
2018,5,8,5\8,VA,(P)KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,nil,*,0,*,0,*,0,*,0,*,0,(P),0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,14.000,1.000,0.000,0.000,0.000,5.000,0.000,0.000,14.000,0.000,0,1.000,0.000,0.000,0.000,0.000,2.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,24.000,0.000,2017-10-09,2018-08-08,Crusoe,1.730,1.430,1.260,17.341,0.300,2
2018,6,8,6\8,VA,N1(P)KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N1,mid_spring,0,*,0,*,48,2018-04-19,0,*,48,(P),0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,23.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,7.000,0.000,0.000,2.000,0.000,5.000,5.000,0.000,18.000,8.000,0,1.000,0.000,0.000,0.000,0.000,6.000,0.000,16.000,0.000,0.000,0.000,0.000,4.000,0.000,6.000,0.000,0.000,25.000,0.000,2017-10-09,2018-08-08,Crusoe,3.140,2.900,1.570,7.643,0.240,*
2018,7,8,7\8,VA,N2(P)KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N2,mid_spring,0,*,0,*,96,2018-04-19,0,*,96,(P),0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,23.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1.000,0.000,0.000,2.000,0.000,3.000,8.000,0.000,20.000,4.000,1,3.000,0.000,0.000,0.000,0.000,7.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,19.000,0.000,2017-10-09,2018-08-08,Crusoe,3.510,3.220,1.910,8.262,0.290,*
2018,8,8,8\8,VA,N3(P)KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N3,mid_spring,0,*,0,*,144,2018-04-19,0,*,144,(P),0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,24.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,22.000,5.000,0,3.000,0.000,0.000,0.000,0.000,10.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,1.000,0.000,22.000,0.000,2017-10-09,2018-08-08,Crusoe,5.020,4.550,3.030,9.363,0.470,*
2018,9,8,9\8,VA,N4(P)KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2018-04-19,0,*,192,(P),0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,1.000,0.000,16.000,1.000,1,7.000,0.000,0.000,0.000,0.000,20.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,14.000,0.000,2017-10-09,2018-08-08,Crusoe,6.290,5.480,3.090,12.878,0.810,*
2018,10,8,10\8,VA,N4,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2018-04-19,0,*,192,nil,0.000,*,nil,0,*,nil,0,*,nil,0,*,2018-06-29,0.000,0.000,25.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,8.000,0.000,5.000,0.000,0.000,24.000,22.000,0,12.000,0.000,0.000,0.000,0.000,1.000,0.000,21.000,0.000,0.000,0.000,0.000,1.000,0.000,5.000,0.000,0.000,13.000,0.000,2017-10-09,2018-08-08,Crusoe,3.760,3.550,1.430,5.585,0.210,*
2018,11,8,11\8,VA,N4PMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2018-04-19,0,*,192,P,35.000,2017-09-20,nil,0,*,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,23.000,0.000,9,4.000,0.000,0.000,0.000,0.000,20.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2017-10-09,2018-08-08,Crusoe,4.360,3.670,3.170,15.826,0.690,*
2018,12,8,12\8,VA,N1+3+1(P)KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N1+3+1,early_mid_&_late_spring,0,*,48,2018-04-19,144,2018-04-19,48,2018-05-03,240,(P),0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,4.000,0.000,16.000,0.000,3,1.000,0.000,0.000,0.000,0.000,14.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,19.000,0.000,2017-10-09,2018-08-08,Crusoe,6.660,6.090,3.010,8.559,0.570,25
2018,13,8,13\8,VA,N4PK,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2018-04-19,0,*,192,P,35.000,2017-09-20,K,90,2018-04-25,nil,0,*,nil,0,*,2018-06-29,0.000,0.000,25.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,17.000,1.000,6,4.000,0.000,0.000,0.000,0.000,22.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,16.000,1.000,2017-10-09,2018-08-08,Crusoe,5.450,4.930,2.990,9.541,0.520,*
2018,14,8,14\8,VA,N4PK*(Mg*),winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N4,mid_spring,0,*,0,*,192,2018-04-19,0,*,192,P,35.000,2017-09-20,K*,90,2017-09-20,nil,0,*,(Mg*),0,*,2018-06-29,0.000,0.000,24.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,12.000,0.000,9,5.000,0.000,0.000,0.000,0.000,15.000,0.000,19.000,0.000,0.000,0.000,0.000,1.000,0.000,7.000,0.000,0.000,20.000,1.000,2017-10-09,2018-08-08,Crusoe,5.950,5.470,2.460,8.067,0.480,*
2018,15,8,15\8,VA,N5(P)KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N5,mid_spring,0,*,0,*,240,2018-04-19,0,*,240,(P),0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,10.000,2.000,0,1.000,0.000,0.000,0.000,0.000,19.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,25.000,1.000,2017-10-09,2018-08-08,Crusoe,4.520,3.960,4.150,12.389,0.560,*
2018,16,8,16\8,VA,N6(P)KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N6,mid_spring,0,*,0,*,288,2018-04-19,0,*,288,(P),0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,1.000,8,0.000,0.000,0.000,0.000,0.000,21.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,15.000,0.000,2017-10-09,2018-08-08,Crusoe,5.230,4.600,3.770,12.046,0.630,*
2018,17,8,17\8,VA,N1+4+1 PKMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N1+4+1,early_mid_&_late_spring,0,*,48,2018-04-19,192,2018-04-19,48,2018-05-03,288,P,35.000,2017-09-20,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,1.000,0.000,1,0.000,0.000,0.000,0.000,0.000,20.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,12.000,0.000,2017-10-09,2018-08-08,Crusoe,6.080,5.250,5.060,13.651,0.830,25
2018,18,8,18\8,VA,N1+2+1 PKMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N1+2+1,early_mid_&_late_spring,0,*,48,2018-04-19,96,2018-04-19,48,2018-05-03,192,P,35.000,2017-09-20,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,1.000,0.000,8.000,0.000,10,2.000,0.000,0.000,0.000,0.000,19.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,16.000,1.000,2017-10-09,2018-08-08,Crusoe,5.790,5.190,4.160,10.363,0.600,25
2018,19,8,19\8,VA,N1+1+1 KMg,winter wheat,2.000,winter wheat,nil,0,*,*,*,*,N1+1+1,early_mid_&_late_spring,0,*,48,2018-04-19,48,2018-04-19,48,2018-05-03,144,nil,0.000,*,K,90,2018-04-25,nil,0,*,Mg,12,2018-04-24,2018-06-29,0.000,0.000,25.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,1.000,0.000,11.000,0.000,7,0.000,0.000,0.000,0.000,0.000,23.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,2017-10-09,2018-08-08,Crusoe,4.860,4.350,3.530,10.494,0.510,25
